url,refurl,code
http://news.liputan6.com/read/2197769/kekurangan-kelas-sekolah-di-jambi-gunakan-3-shift-waktu-belajar?photo=837559,news.liputan6.com,200
http://news.liputan6.com/read/2194276/alasan-menteri-anies-kenapa-naskah-un-smp-tercetak-sedikit,news.liputan6.com,200
http://news.liputan6.com/read/2194240/buku-pelajaran-agama-berpaham-radikal-di-jombang-ditarik,news.liputan6.com,200
http://news.liputan6.com/read/2194218/menteri-anies-87-naskah-un-sudah-dicetak,news.liputan6.com,200
http://news.liputan6.com/read/2190880/menteri-anies-pantau-persiapan-un-terbaru-di-laman-kemdikbud,news.liputan6.com,200
http://news.liputan6.com/read/2183274/tak-ada-guru-siswa-sd-di-tasikmalaya-belajar-sendiri,news.liputan6.com,200
http://news.liputan6.com/read/2197778/tersangka-korupsi-dana-hibah-di-jatim-kembalikan-rp-3-miliar?photo=656242,news.liputan6.com,200
http://news.liputan6.com/read/2188921/korupsi-dana-hibah-kejati-jatim-tahan-dua-tersangka,news.liputan6.com,200
http://news.liputan6.com/read/2186350/ratu-atut-akui-pangkas-dana-hibah-banten-90-persen,news.liputan6.com,200
http://news.liputan6.com/read/2197766/konflik-ppp-dinilai-buat-partai-lebih-demokratis?photo=634096,news.liputan6.com,200
http://news.liputan6.com/read/2138809/sda-gugat-menkumham-hakim-terima-intervensi-romi,news.liputan6.com,200
http://news.liputan6.com/read/2197245/ppp-kubu-romahurmuziy-tolak-hak-angket-untuk-menteri-yasonna,news.liputan6.com,200
http://news.liputan6.com/read/2194451/fraksi-ppp-dki-tolak-evaluasi-rancangan-apbd-2015,news.liputan6.com,200
http://news.liputan6.com/read/2192735/parpol-diminta-hargai-keputusan-menkumham-soal-golkar-dan-ppp,news.liputan6.com,200
http://news.liputan6.com/read/2192504/romi-ppp-banten-target-utama-menangkan-pilkada-serentak,news.liputan6.com,200
http://news.liputan6.com/read/2191638/ppp-kubu-djan-faridz-daftarkan-kepengurusan-ke-kemenkumham,news.liputan6.com,200
http://news.liputan6.com/read/2191153/kubu-djan-faridz-sindir-menteri-yasonna-dapat-rekor-muri,news.liputan6.com,200
http://news.liputan6.com/read/2190993/kubu-djan-faridz-romi-tidak-berhak-instruksikan-kader-ppp-di-dpr,news.liputan6.com,200
http://news.liputan6.com/read/2197757/polri-selidiki-motivasi-12-wni-yang-dipulangkan-dari-turki?photo=824906,news.liputan6.com,200
http://news.liputan6.com/read/2197338/ketua-pbnu-isis-coreng-dan-kotori-kemuliaan-islam,news.liputan6.com,200
http://news.liputan6.com/read/2196944/16-wni-yang-ditahan-di-turki-dipulangkan-sebagian,news.liputan6.com,200
http://news.liputan6.com/read/2195838/tangkal-isis-imigrasi-serang-perketat-pembuatan-paspor,news.liputan6.com,200
http://news.liputan6.com/read/2195429/wakapolri-16-wni-yang-ditahan-di-turki-dideportasi-lusa,news.liputan6.com,200
http://news.liputan6.com/read/2195298/16-wni-di-turki-diperiksa-seperti-tersangka-teroris-diperlakukan,news.liputan6.com,200
http://news.liputan6.com/read/2195106/4-orang-terduga-pengirim-16-wni-ke-kelompok-isis-diringkus,news.liputan6.com,200
http://news.liputan6.com/read/2193867/jokowi-tidak-hanya-indonesia-isis-jadi-masalah-semua-negara,news.liputan6.com,200
http://news.liputan6.com/read/2193855/bnpt-duga-16-wni-hilang-di-turki-sudah-gabung-isis,news.liputan6.com,200
http://news.liputan6.com/read/2197732/drama-penerobos-busway-dan-pak-polisi?photo=670796,news.liputan6.com,200
http://news.liputan6.com/read/2197064/kisah-denny-indrayana-berujung-pidana,news.liputan6.com,200
http://news.liputan6.com/read/2195101/isis-presiden-kurus-dan-donatur-sensasi,news.liputan6.com,200
http://news.liputan6.com/read/2197760/tiba-dari-turki-12-wni-terduga-isis-dibawa-ke-mako-brimob?photo=837533,news.liputan6.com,200
http://news.liputan6.com/read/2197733/12-wni-gagal-ke-suriah-dibawa-densus-88-ke-tempat-rahasia,news.liputan6.com,200
http://news.liputan6.com/read/2197728/mendagri-tangsel-masuk-peta-merah-penyebaran-paham-radikal,news.liputan6.com,200
http://news.liputan6.com/read/2197622/michelle-obama-tampak-beda-di-tv,news.liputan6.com,200
http://news.liputan6.com/read/2197625/walikota-tangsel-minta-bantuan-pemerintah-pusat-tangkal-isis,news.liputan6.com,200
http://news.liputan6.com/read/2197756/diduga-hina-denny-ja-di-facebook-sastrawan-yogya-dicokok-polisi?photo=837531,news.liputan6.com,200
http://news.liputan6.com/read/2197695/ma-tolak-pk-terpidana-mati-asal-filipina-mary-jane,news.liputan6.com,200
http://news.liputan6.com/read/2197594/penganiaya-siswi-tato-hello-kitty-divonis-24-bulan-rehabilitasi,news.liputan6.com,200
http://news.liputan6.com/read/2197669/disapu-hujan-angin-pohon-di-keraton-yogyakarta-tumbang,news.liputan6.com,200
http://news.liputan6.com/read/2197745/kpk-limpahkan-berkas-kasus-sutan-bhatoegana-ke-pengadilan?photo=804760,news.liputan6.com,200
http://news.liputan6.com/read/2197718/temuan-indikasi-korupsi-apbd-dki-2015-versi-dprd,news.liputan6.com,200
http://news.liputan6.com/read/2197560/alasan-sutan-bhatoegana-ajukan-praperadilan-terhaadap-kpk,news.liputan6.com,200
http://news.liputan6.com/read/2197533/laporkan-dugaan-anggaran-siluman-ke-kpk-icw-bawa-2-kardus,news.liputan6.com,200
http://news.liputan6.com/read/2197500/minta-arahan-hadapi-sby-gede-pasek-kunjungi-anas-dan-bhatoegana,news.liputan6.com,200
http://news.liputan6.com/read/2197362/kuasa-hukum-kpk-sengaja-gugurkan-praperadilan-sutan-bhatoegana,news.liputan6.com,200
http://news.liputan6.com/read/2197361/kpk-kembali-periksa-mantan-anggota-dpr-terkait-dugaan-korupsi-sda,news.liputan6.com,200
http://news.liputan6.com/read/2197744/daftar-13-kepala-negara-dan-pemerintahan-yang-hadiri-kaa?photo=812429,news.liputan6.com,200
http://news.liputan6.com/read/2194519/urai-macet-saat-kaa-pemprov-dki-akan-libatkan-pelajar,news.liputan6.com,200
http://news.liputan6.com/read/2194506/konferensi-asia-afrika-libatkan-ratusan-wartawan-seluruh-dunia,news.liputan6.com,200
http://news.liputan6.com/read/2194427/sambut-konferensi-asia-afrika-slank-gelar-konser-antinarkoba,news.liputan6.com,200
http://news.liputan6.com/read/2197734/menteri-yasonna-siap-hadapi-hak-angket-dpr-dengan-senang-hati?photo=825393,news.liputan6.com,200
http://news.liputan6.com/read/2197316/zulkifli-hasan-pan-tak-ikut-hak-angket-menteri-yasonna,news.liputan6.com,200
http://news.liputan6.com/read/2197266/nasdem-ada-yang-lebih-penting-angket-buat-menkumham-buang-waktu,news.liputan6.com,200
http://news.liputan6.com/read/2197066/kmp-resmi-ajukan-hak-angket-untuk-menkumham,news.liputan6.com,200
http://news.liputan6.com/read/2196003/alasan-demokrat-absen-di-pertemuan-kmp,news.liputan6.com,200
http://news.liputan6.com/read/2195833/petinggi-kmp-berkumpul-bahas-manuver-hak-angket-ke-menkumham,news.liputan6.com,200
http://news.liputan6.com/read/2193436/masinton-pdip-kih-tak-desak-menkumham-sahkan-golkar-dan-ppp,news.liputan6.com,200
http://news.liputan6.com/read/2193317/rampung-ke-partai-kih-golkar-kubu-agung-safari-politik-ke-kmp,news.liputan6.com,200
http://news.liputan6.com/read/2197652/polda-metro-minta-maaf-atas-ulah-brigadir-m-tilang-transjakarta?photo=817625,news.liputan6.com,200
http://news.liputan6.com/read/2197561/12-wni-gagal-ke-suriah-kembali-ke-tanah-air-malam-ini?photo=774232,news.liputan6.com,200
http://news.liputan6.com/read/2195141/mantan-wakil-kepala-bin-bergabung-dengan-isis-wni-cuma-pion,news.liputan6.com,200
http://news.liputan6.com/read/2197165/endus-tokoh-terselubung-polda-jambi-bentuk-satgas-khusus-isis,news.liputan6.com,200
http://news.liputan6.com/read/2197147/polisi-petakan-peran-khusus-terduga-anggota-isis,news.liputan6.com,200
http://news.liputan6.com/read/2197318/cita-cita-ahok-jadi-presiden-pemberantas-korupsi?photo=818976,news.liputan6.com,200
http://news.liputan6.com/read/2197123/ahok-dprd-harus-buat-angket-bahasa-toilet,news.liputan6.com,200
http://news.liputan6.com/read/2197112/saksi-ahli-kalau-menemukan-pelanggaran-ahok-dprd-lanjutkan-hmp,news.liputan6.com,200
http://news.liputan6.com/read/2197108/hak-angket-dprd-ke-ahok-saksi-ahli-tegaskan-tak-boleh-voting,news.liputan6.com,200
http://news.liputan6.com/read/2196718/ketua-panitia-angket-dprd-dki-masalah-rapbd-belum-selesai,news.liputan6.com,200
http://news.liputan6.com/read/2196694/ahok-angket-apalagi-kurang-kerjaan,news.liputan6.com,200
http://news.liputan6.com/read/2196512/hak-angket-dprd-dki-ke-ahok-dinilai-bermotif-politis,news.liputan6.com,200
http://news.liputan6.com/read/2197286/ahok-laporkan-polisi-bela-pemotor-penerobos-busway-ke-kapolda?photo=818801,news.liputan6.com,200
http://news.liputan6.com/read/2196380/ubah-angket-ke-masalah-etika-dprd-dki-bisa-tampar-muka-sendiri,news.liputan6.com,200
http://news.liputan6.com/read/2197222/misteri-suara-gedoran-di-pintu-kokpit-germanwings-nahas?photo=835816,news.liputan6.com,200
http://news.liputan6.com/read/2196893/pencarian-kotak-hitam-kedua-germanwings-jadi-prioritas,news.liputan6.com,200
http://news.liputan6.com/read/2196991/ratusan-polisi-dan-petugas-damkar-cari-korban-germanwings,news.liputan6.com,200
http://news.liputan6.com/read/2197162/percakapan-pilot-pesawat-germanwings-terdengar-dari-black-box?photo=836656,news.liputan6.com,200
http://news.liputan6.com/read/2196516/pesawat-hancur-berkeping-150-penumpang-airbus-dipastikan-tewas,news.liputan6.com,200
http://news.liputan6.com/read/2196865/cari-korban-helikopter-sisir-lokasi-jatuhnya-germanwings,news.liputan6.com,200
http://news.liputan6.com/read/2196768/kisah-pria-dan-tim-sepak-bola-lolos-dari-germanwings-maut,news.liputan6.com,200
http://news.liputan6.com/read/2196679/prancis-periksa-black-box-germanwings-4u-9525,news.liputan6.com,200
http://news.liputan6.com/read/2197203/ahok-beber-cara-bawahannya-mainkan-anggaran?photo=769171,news.liputan6.com,200
http://news.liputan6.com/read/2196373/ahok-erp-jakarta-tidak-bisa-diterapkan-bulan-ini,news.liputan6.com,200
http://news.liputan6.com/read/2197224/ahok-terserah-dprd-mau-turunin-saya?photo=650801,news.liputan6.com,200
http://news.liputan6.com/read/2197185/belum-sikapi-hak-angket-pan-tegaskan-tetap-solid-di-kmp,news.liputan6.com,200
http://news.liputan6.com/read/2197133/yusril-hak-angket-dpr-ke-menkumham-wajar-digulirkan,news.liputan6.com,200
http://news.liputan6.com/read/2197440/ahok-nasib-saya-di-tangan-ma-bukan-dprd?photo=818797,news.liputan6.com,200
http://news.liputan6.com/read/2197374/ahok-minta-gedung-di-jakarta-matikan-listrik-saat-earth-hour,news.liputan6.com,200
http://news.liputan6.com/read/2197319/100-jet-tempur-serang-yaman-3-pemimpin-houthi-tewas?photo=836858,news.liputan6.com,200
http://news.liputan6.com/read/2197199/perangi-milisi-houthi-arab-saudi-serang-yaman,news.liputan6.com,200
http://news.liputan6.com/read/2196477/25-3-1975-raja-arab-saudi-dibunuh-pangeran,news.liputan6.com,200
http://news.liputan6.com/read/2196032/di-ambang-perang-saudara-yaman-minta-bantuan,news.liputan6.com,200
http://news.liputan6.com/read/2195884/pengebom-masjid-yaman-terekam-cctv-menyamar-jadi-orang-cacat,news.liputan6.com,200
http://news.liputan6.com/read/2194889/bom-isis-di-masjid-tewaskan-142-orang-presiden-yaman-berang,news.liputan6.com,200
http://news.liputan6.com/read/2194678/korban-bom-bunuh-diri-di-yaman-142-orang,news.liputan6.com,200
http://news.liputan6.com/read/2194633/as-tak-percaya-klaim-isis-soal-bom-bunuh-diri-di-2-masjid-yaman,news.liputan6.com,200
http://news.liputan6.com/read/2197463/begini-kepala-staf-kepresidenan-siapkan-acara-kaa-di-jakarta?photo=704908,news.liputan6.com,200
http://news.liputan6.com/read/2195881/jokowi-undang-pm-jepang-hadiri-kaa-di-indonesia,news.liputan6.com,200
http://news.liputan6.com/read/2194872/presiden-mesir-tak-bisa-hadiri-kaa-di-indonesia,news.liputan6.com,200
http://news.liputan6.com/read/2196794/jk-jabatan-luhut-panjaitan-hanya-pengawasan-tak-bisa-eksekusi,news.liputan6.com,200
http://news.liputan6.com/read/2191000/kemlu-resmi-sampaikan-undangan-kaa-ke-60-untuk-india,news.liputan6.com,200
http://news.liputan6.com/read/2194505/batu-akik-jadi-suvenir-untuk-peserta-kaa?photo=833107,news.liputan6.com,200
http://news.liputan6.com/read/2194448/24-kepala-negara-akan-hadir-di-kaa-termasuk-kim-jong-un?photo=756750,news.liputan6.com,200
http://news.liputan6.com/read/2173905/kim-jong-un-datang-ke-indonesia-ini-tanggapan-dubes-korut,news.liputan6.com,200
http://news.liputan6.com/read/2194404/kemerdekaan-palestina-akan-diperjuangkan-di-kaa,news.liputan6.com,200
http://news.liputan6.com/read/2190189/konferensi-asia-afrika-kemlu-keluarkan-dana-rp-70-miliar,news.liputan6.com,200
http://news.liputan6.com/read/2190046/3-poin-penting-yang-akan-dibahas-di-kaa,news.liputan6.com,200
http://news.liputan6.com/read/2194360/terima-undangan-kaa-raja-yordania-bahas-pemahaman-islam?photo=832920,news.liputan6.com,200
http://news.liputan6.com/read/2193808/presiden-sri-lanka-pastikan-hadiri-konferensi-asia-afrika?photo=832186,news.liputan6.com,200
http://news.liputan6.com/read/2189912/17-kepala-negara-siap-menghadiri-kaa-di-indonesia,news.liputan6.com,200
http://news.liputan6.com/read/2184071/luhut-panjaitan-jadi-penanggung-jawab-konferensi-asia-afrika-2015,news.liputan6.com,200
http://news.liputan6.com/read/2193764/indonesia-berharap-raja-arab-saudi-datang-ke-kaa?photo=812013,news.liputan6.com,200
http://news.liputan6.com/read/2165137/raja-abdullah-mangkat-pangeran-salman-penguasa-baru-arab-saudi,news.liputan6.com,200
http://news.liputan6.com/read/73003/bekas-penerjemah-inggris-dibebaskan-dari-tuduhan?page=2,news.liputan6.com,200
http://news.liputan6.com/read/2197565/penghormatan-terakhir-prabowo-subianto-untuk-lee-kuan-yew,news.liputan6.com,200
http://news.liputan6.com/read/2193016/khatib-jumat-peringatan-konferensi-asia-afrika-gunakan-3-bahasa?photo=723802,news.liputan6.com,200
http://news.liputan6.com/read/2182015/ridwan-kamil-dicecar-media-asing-soal-eksekusi-mati,news.liputan6.com,200
http://news.liputan6.com/read/2182658/bandung-teknopolis-akan-dicanangkan-presiden-jokowi-april,news.liputan6.com,200
http://news.liputan6.com/read/2192230/2-alasan-indonesia-jadi-tuan-rumah-konfrensi-asia-afrika?photo=757979,news.liputan6.com,200
